,description,product_name,Name_and_Description,labels_num,label_name
25,"['alfajr', 'qibla', 'compass', 'digit', 'watch', 'men', 'boy', 'girl', 'alfajr', 'qibla', 'compass', 'digit', 'watch', 'men', 'boy', 'girl', 'india', 'qibla', 'compass', 'light', 'azan', 'time', 'calcul', 'great', 'discount']","['alfajr', 'qibla', 'compass', 'digit', 'watch', 'men', 'boy', 'girl']","['alfajr', 'qibla', 'compass', 'digit', 'watch', 'men', 'boy', 'girl', 'alfajr', 'qibla', 'compass', 'digit', 'watch', 'men', 'boy', 'girl', 'india', 'qibla', 'compass', 'light', 'azan', 'time', 'calcul', 'great', 'discount', 'alfajr', 'qibla', 'compass', 'digit', 'watch', 'men', 'boy', 'girl']",6.0,Watches
26,"['disney', 'analog', 'watch', 'boy', 'girl', 'disney', 'analog', 'watch', 'boy', 'girl', 'india', 'great', 'discount']","['disney', 'analog', 'watch', 'boy', 'girl']","['disney', 'analog', 'watch', 'boy', 'girl', 'disney', 'analog', 'watch', 'boy', 'girl', 'india', 'great', 'discount', 'disney', 'analog', 'watch', 'boy', 'girl']",6.0,Watches
27,"['disney', 'digit', 'watch', 'boy', 'disney', 'digit', 'watch', 'boy', 'india', 'great', 'discount']","['disney', 'digit', 'watch', 'boy']","['disney', 'digit', 'watch', 'boy', 'disney', 'digit', 'watch', 'boy', 'india', 'great', 'discount', 'disney', 'digit', 'watch', 'boy']",6.0,Watches
28,"['vizion', 'purpl', 'sport', 'seri', 'digit', 'watch', 'boy', 'girl', 'price', 'brand', 'vizion', 'sport', 'seri', 'watch', 'kid', 'year', 'manufactur', 'warranti', 'digit', 'display', 'automat', 'movement', 'metal', 'case', 'solid', 'bodi', 'dial', 'shape', 'round', 'dial', 'dimen', 'strap', 'materi', 'silicon', 'strap', 'width', 'water', 'resist', 'night', 'display', 'cold', 'backlight', 'daili', 'alarm', 'hour', 'minut', 'second', 'date', 'week', 'display', 'hour', 'format', 'attract', 'brand', 'packag', 'tuff', 'plastic', 'box', 'note', 'case', 'non', 'receipt', 'warranti', 'card', 'plea', 'intim', 'within', 'hour', 'disclaim', 'product', 'color', 'may', 'vari', 'due', 'photograph', 'light', 'sourc', 'monitor', 'set', 'imag', 'enlarg', 'better', 'view', 'brand', 'vizion', 'sport', 'seri', 'watch', 'kid', 'year', 'manufactur', 'warranti', 'digit', 'display', 'automat', 'movement', 'metal', 'case', 'solid', 'bodi', 'dial', 'shape', 'round', 'dial', 'dimen', 'strap', 'materi', 'silicon', 'strap', 'width', 'water', 'resist', 'night', 'display', 'cold', 'backlight', 'daili', 'alarm', 'hour', 'minut', 'second', 'date', 'week', 'display', 'hour', 'format', 'attract', 'brand', 'packag', 'tuff', 'plastic', 'box', 'note', 'case', 'non', 'receipt', 'warranti', 'card', 'plea', 'intim', 'within', 'hour', 'disclaim', 'product', 'color', 'may', 'vari', 'due', 'photograph', 'light', 'sourc', 'monitor', 'set', 'imag', 'enlarg', 'better', 'view']","['vizion', 'purpl', 'sport', 'seri', 'digit', 'watch', 'boy', 'girl']","['vizion', 'purpl', 'sport', 'seri', 'digit', 'watch', 'boy', 'girl', 'price', 'brand', 'vizion', 'sport', 'seri', 'watch', 'kid', 'year', 'manufactur', 'warranti', 'digit', 'display', 'automat', 'movement', 'metal', 'case', 'solid', 'bodi', 'dial', 'shape', 'round', 'dial', 'dimen', 'strap', 'materi', 'silicon', 'strap', 'width', 'water', 'resist', 'night', 'display', 'cold', 'backlight', 'daili', 'alarm', 'hour', 'minut', 'second', 'date', 'week', 'display', 'hour', 'format', 'attract', 'brand', 'packag', 'tuff', 'plastic', 'box', 'note', 'case', 'non', 'receipt', 'warranti', 'card', 'plea', 'intim', 'within', 'hour', 'disclaim', 'product', 'color', 'may', 'vari', 'due', 'photograph', 'light', 'sourc', 'monitor', 'set', 'imag', 'enlarg', 'better', 'view', 'brand', 'vizion', 'sport', 'seri', 'watch', 'kid', 'year', 'manufactur', 'warranti', 'digit', 'display', 'automat', 'movement', 'metal', 'case', 'solid', 'bodi', 'dial', 'shape', 'round', 'dial', 'dimen', 'strap', 'materi', 'silicon', 'strap', 'width', 'water', 'resist', 'night', 'display', 'cold', 'backlight', 'daili', 'alarm', 'hour', 'minut', 'second', 'date', 'week', 'display', 'hour', 'format', 'attract', 'brand', 'packag', 'tuff', 'plastic', 'box', 'note', 'case', 'non', 'receipt', 'warranti', 'card', 'plea', 'intim', 'within', 'hour', 'disclaim', 'product', 'color', 'may', 'vari', 'due', 'photograph', 'light', 'sourc', 'monitor', 'set', 'imag', 'enlarg', 'better', 'view', 'vizion', 'purpl', 'sport', 'seri', 'digit', 'watch', 'boy', 'girl']",6.0,Watches
29,"['elantra', 'analog', 'watch', 'boy', 'men', 'elantra', 'analog', 'watch', 'boy', 'men', 'india', 'great', 'discount']","['elantra', 'analog', 'watch', 'boy', 'men']","['elantra', 'analog', 'watch', 'boy', 'men', 'elantra', 'analog', 'watch', 'boy', 'men', 'india', 'great', 'discount', 'elantra', 'analog', 'watch', 'boy', 'men']",6.0,Watches
30,"['marvel', 'digit', 'watch', 'boy', 'girl', 'marvel', 'digit', 'watch', 'boy', 'girl', 'india', 'buckl', 'clasp', 'multi', 'color', 'strap', 'contemporari', 'dial', 'great', 'discount']","['marvel', 'digit', 'watch', 'boy', 'girl']","['marvel', 'digit', 'watch', 'boy', 'girl', 'marvel', 'digit', 'watch', 'boy', 'girl', 'india', 'buckl', 'clasp', 'multi', 'color', 'strap', 'contemporari', 'dial', 'great', 'discount', 'marvel', 'digit', 'watch', 'boy', 'girl']",6.0,Watches
31,"['lenco', 'bdblue', 'tango', 'analog', 'watch', 'men', 'boy', 'lenco', 'bdblue', 'tango', 'analog', 'watch', 'men', 'boy', 'bdblue', 'india', 'sport', 'watch', 'casual', 'watch', 'big', 'size', 'dial', 'colour', 'strap', 'great', 'discount']","['lenco', 'bdblue', 'tango', 'analog', 'watch', 'men', 'boy']","['lenco', 'bdblue', 'tango', 'analog', 'watch', 'men', 'boy', 'lenco', 'bdblue', 'tango', 'analog', 'watch', 'men', 'boy', 'bdblue', 'india', 'sport', 'watch', 'casual', 'watch', 'big', 'size', 'dial', 'colour', 'strap', 'great', 'discount', 'lenco', 'bdblue', 'tango', 'analog', 'watch', 'men', 'boy']",6.0,Watches
32,"['signer', 'gm_wht', 'analog', 'watch', 'men', 'boy', 'signer', 'gm_wht', 'analog', 'watch', 'men', 'boy', 'gm_wht', 'india', 'great', 'discount']","['signer', 'gm_wht', 'analog', 'watch', 'men', 'boy']","['signer', 'gm_wht', 'analog', 'watch', 'men', 'boy', 'signer', 'gm_wht', 'analog', 'watch', 'men', 'boy', 'gm_wht', 'india', 'great', 'discount', 'signer', 'gm_wht', 'analog', 'watch', 'men', 'boy']",6.0,Watches
33,"['key', 'featur', 'santosh', 'royal', 'fashion', 'cotton', 'embroid', 'diwan', 'set', 'color', 'multicolor', 'content', 'diwan', 'sheet', 'length', 'cushion', 'cover', 'length', 'santosh', 'royal', 'fashion', 'cotton', 'embroid', 'diwan', 'set', 'price', 'add', 'oodl', 'style', 'home', 'excit', 'rang', 'design', 'furnitur', 'furnish', 'decor', 'item', 'kitchenwar', 'best', 'qualiti', 'best', 'price', 'specif', 'santosh', 'royal', 'fashion', 'cotton', 'embroid', 'diwan', 'set', 'general', 'brand', 'santosh', 'royal', 'fashion', 'materi', 'cotton', 'pattern', 'embroid', 'style', 'code', 'dsnsan', 'color', 'multicolor', 'dimen', 'cover', 'length', 'inch', 'cushion', 'cover', 'width', 'inch', 'diwan', 'sheet', 'length', 'inch', 'cushion', 'cover', 'length', 'inch', 'diwan', 'sheet', 'width', 'inch', 'box', 'number', 'content', 'sale', 'packag', 'pack', 'sale', 'packag', 'diwan', 'sheet', 'cushion', 'cover', 'cover', 'addit', 'featur', 'fabric', 'care', 'machin', 'washabl', 'soak']","['santosh', 'royal', 'fashion', 'cotton', 'embroid', 'diwan', 'set']","['key', 'featur', 'santosh', 'royal', 'fashion', 'cotton', 'embroid', 'diwan', 'set', 'color', 'multicolor', 'content', 'diwan', 'sheet', 'length', 'cushion', 'cover', 'length', 'santosh', 'royal', 'fashion', 'cotton', 'embroid', 'diwan', 'set', 'price', 'add', 'oodl', 'style', 'home', 'excit', 'rang', 'design', 'furnitur', 'furnish', 'decor', 'item', 'kitchenwar', 'best', 'qualiti', 'best', 'price', 'specif', 'santosh', 'royal', 'fashion', 'cotton', 'embroid', 'diwan', 'set', 'general', 'brand', 'santosh', 'royal', 'fashion', 'materi', 'cotton', 'pattern', 'embroid', 'style', 'code', 'dsnsan', 'color', 'multicolor', 'dimen', 'cover', 'length', 'inch', 'cushion', 'cover', 'width', 'inch', 'diwan', 'sheet', 'length', 'inch', 'cushion', 'cover', 'length', 'inch', 'diwan', 'sheet', 'width', 'inch', 'box', 'number', 'content', 'sale', 'packag', 'pack', 'sale', 'packag', 'diwan', 'sheet', 'cushion', 'cover', 'cover', 'addit', 'featur', 'fabric', 'care', 'machin', 'washabl', 'soak', 'santosh', 'royal', 'fashion', 'cotton', 'embroid', 'diwan', 'set']",4.0,Home Furnishing
34,"['key', 'hous', 'queen', 'cotton', 'duvet', 'cover', 'materi', 'cotton', 'outer', 'inner', 'polyfil', 'thrade', 'dimen', 'duvet', 'cover', 'doubl', 'duvet', 'cover', 'specif', 'hous', 'queen', 'cotton', 'duvet', 'cover', 'grey', 'general', 'brand', 'hous', 'closur', 'button', 'design', 'code', 'materi', 'cotton', 'pattern', 'print', 'thread', 'count', 'style', 'code', 'dco', 'smart', 'stripe', 'black', 'grey', 'size', 'queen', 'color', 'grey', 'dimen', 'length', 'inch', 'width', 'inch', 'box', 'number', 'content', 'sale', 'packag', 'pack', 'fabric', 'care', 'machin', 'washabl', 'soak', 'addit', 'rever']","['hous', 'queen', 'cotton', 'duvet', 'cover']","['key', 'hous', 'queen', 'cotton', 'duvet', 'cover', 'materi', 'cotton', 'outer', 'inner', 'polyfil', 'thrade', 'dimen', 'duvet', 'cover', 'doubl', 'duvet', 'cover', 'specif', 'hous', 'queen', 'cotton', 'duvet', 'cover', 'grey', 'general', 'brand', 'hous', 'closur', 'button', 'design', 'code', 'materi', 'cotton', 'pattern', 'print', 'thread', 'count', 'style', 'code', 'dco', 'smart', 'stripe', 'black', 'grey', 'size', 'queen', 'color', 'grey', 'dimen', 'length', 'inch', 'width', 'inch', 'box', 'number', 'content', 'sale', 'packag', 'pack', 'fabric', 'care', 'machin', 'washabl', 'soak', 'addit', 'rever', 'hous', 'queen', 'cotton', 'duvet', 'cover']",4.0,Home Furnishing
35,"['riva', 'carpet', 'cotton', 'bath', 'mat', 'classic', 'loop', 'shag', 'bathmat_ri']","['riva', 'carpet', 'cotton', 'bath', 'mat', 'classic', 'loop', 'shag', 'bathmat_ri']","['riva', 'carpet', 'cotton', 'bath', 'mat', 'classic', 'loop', 'shag', 'bathmat_ri', 'riva', 'carpet', 'cotton', 'bath', 'mat', 'classic', 'loop', 'shag', 'bathmat_ri']",4.0,Home Furnishing
36,"['myesquir', 'ceram', 'burner', 'pot', 'lemongrass', 'liquid', 'air', 'freshen', 'price', 'illumin', 'everi', 'corner', 'live', 'room', 'style', 'home', 'fragranc', 'electr', 'burner', 'combo', 'fragranc', 'brought', 'myesquir', 'uniqu', 'use', 'valu', 'money', 'product', 'home', 'decor', 'fragranc', 'uniqu', 'combo', 'contain', 'aroma', 'burner', 'accessori', 'readi', 'use', 'put', 'small', 'amount', 'tea', 'spoon', 'aroma', 'oil', 'bowl', 'surfac', 'light', 'tea', 'light', 'minut', 'oil', 'heat', 'fragranc', 'spread', 'room', 'set', 'enjoy', 'captiv', 'aroma', 'keep', 'away', 'child', 'surfac', 'becom', 'hot', 'illumin', 'everi', 'corner', 'live', 'room', 'style', 'home', 'fragranc', 'electr', 'burner', 'combo', 'fragranc', 'brought', 'myesquir', 'uniqu', 'use', 'valu', 'money', 'product', 'home', 'decor', 'fragranc', 'uniqu', 'combo', 'contain', 'aroma', 'burner', 'accessori', 'readi', 'use', 'put', 'small', 'amount', 'tea', 'spoon', 'aroma', 'oil', 'bowl', 'surfac', 'light', 'tea', 'light', 'minut', 'oil', 'heat', 'fragranc', 'spread', 'room', 'set', 'enjoy', 'captiv', 'aroma', 'keep', 'away', 'child', 'surfac', 'becom', 'hot']","['myesquir', 'ceram', 'burner', 'pot', 'lemongrass', 'liquid', 'air', 'freshen']","['myesquir', 'ceram', 'burner', 'pot', 'lemongrass', 'liquid', 'air', 'freshen', 'price', 'illumin', 'everi', 'corner', 'live', 'room', 'style', 'home', 'fragranc', 'electr', 'burner', 'combo', 'fragranc', 'brought', 'myesquir', 'uniqu', 'use', 'valu', 'money', 'product', 'home', 'decor', 'fragranc', 'uniqu', 'combo', 'contain', 'aroma', 'burner', 'accessori', 'readi', 'use', 'put', 'small', 'amount', 'tea', 'spoon', 'aroma', 'oil', 'bowl', 'surfac', 'light', 'tea', 'light', 'minut', 'oil', 'heat', 'fragranc', 'spread', 'room', 'set', 'enjoy', 'captiv', 'aroma', 'keep', 'away', 'child', 'surfac', 'becom', 'hot', 'illumin', 'everi', 'corner', 'live', 'room', 'style', 'home', 'fragranc', 'electr', 'burner', 'combo', 'fragranc', 'brought', 'myesquir', 'uniqu', 'use', 'valu', 'money', 'product', 'home', 'decor', 'fragranc', 'uniqu', 'combo', 'contain', 'aroma', 'burner', 'accessori', 'readi', 'use', 'put', 'small', 'amount', 'tea', 'spoon', 'aroma', 'oil', 'bowl', 'surfac', 'light', 'tea', 'light', 'minut', 'oil', 'heat', 'fragranc', 'spread', 'room', 'set', 'enjoy', 'captiv', 'aroma', 'keep', 'away', 'child', 'surfac', 'becom', 'hot', 'myesquir', 'ceram', 'burner', 'pot', 'lemongrass', 'liquid', 'air', 'freshen']",3.0,Home Decor & Festive Needs
37,"['key', 'featur', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set', 'jug', 'height', 'inch', 'dia', 'inch', 'depth', 'inch', 'width', 'inch', 'capac', 'weight', 'gram', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set', 'copper', 'price', 'copper', 'utensil', 'serv', 'copper', 'ware', 'help', 'prevent', 'spread', 'disea', 'mani', 'test', 'show', 'bacteria', 'copper', 'alloy', 'surfac', 'greater', 'copper', 'content', 'elimin', 'within', 'hour', 'exposur', 'accord', 'research', 'southampton', 'univ', 'mrsa', 'microb', 'remain', 'aliv', 'stainless', 'steel', 'surfac', 'three', 'wherea', 'microb', 'copper', 'surfac', 'elimin', 'within', 'minut', 'copper', 'serv', 'ware', 'prefer', 'durabl', 'excel', 'characterist', 'ageless', 'use', 'copper', 'bear', 'testimoni', 'myriad', 'virtu', 'everlast', 'appeal', 'therapeut', 'valu', 'hand', 'age', 'fact', 'water', 'store', 'copper', 'ware', 'elixir', 'life', 'purifi', 'help', 'regul', 'digest', 'cardiac', 'order', 'basi', 'good', 'health', 'practic', 'ayurveda', 'rishit', 'old', 'vedic', 'time', 'care', 'tip', 'clean', 'copperwar', 'hand', 'avoid', 'dishwash', 'deterg', 'caus', 'oxid', 'lead', 'permanat', 'damag', 'use', 'solut', 'equal', 'quantiti', 'vinegar', 'lemon', 'juic', 'salt', 'dilut', 'water', 'time', 'use', 'regular', 'avoid', 'scratchi', 'cleaner', 'like', 'steel', 'wool', 'simpl', 'soft', 'clean', 'liquid', 'soap', 'base', 'hot', 'water', 'soft', 'wash', 'cloth', 'best', 'use', 'specif', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set', 'copper', 'general', 'brand', 'dungri', 'india', 'craft', 'number', 'glass', 'model', 'number', 'ducjug', 'ducgl', 'type', 'jug', 'glass', 'set', 'glass', 'shape', 'tumbler', 'materi', 'copper', 'capac', 'per', 'glass', 'jug', 'capac', 'color', 'gold', 'dimen', 'jug', 'height', 'glass', 'diamet', 'jug', 'depth', 'dimen', 'glass', 'dia', 'height', 'capac', 'weight', 'gram', 'box', 'jug', 'glass', 'set', 'addit', 'featur', 'microwav', 'safe', 'care', 'instruct', 'better', 'wash', 'result', 'wash', 'pitambari', 'clean', 'power']","['dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set']","['key', 'featur', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set', 'jug', 'height', 'inch', 'dia', 'inch', 'depth', 'inch', 'width', 'inch', 'capac', 'weight', 'gram', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set', 'copper', 'price', 'copper', 'utensil', 'serv', 'copper', 'ware', 'help', 'prevent', 'spread', 'disea', 'mani', 'test', 'show', 'bacteria', 'copper', 'alloy', 'surfac', 'greater', 'copper', 'content', 'elimin', 'within', 'hour', 'exposur', 'accord', 'research', 'southampton', 'univ', 'mrsa', 'microb', 'remain', 'aliv', 'stainless', 'steel', 'surfac', 'three', 'wherea', 'microb', 'copper', 'surfac', 'elimin', 'within', 'minut', 'copper', 'serv', 'ware', 'prefer', 'durabl', 'excel', 'characterist', 'ageless', 'use', 'copper', 'bear', 'testimoni', 'myriad', 'virtu', 'everlast', 'appeal', 'therapeut', 'valu', 'hand', 'age', 'fact', 'water', 'store', 'copper', 'ware', 'elixir', 'life', 'purifi', 'help', 'regul', 'digest', 'cardiac', 'order', 'basi', 'good', 'health', 'practic', 'ayurveda', 'rishit', 'old', 'vedic', 'time', 'care', 'tip', 'clean', 'copperwar', 'hand', 'avoid', 'dishwash', 'deterg', 'caus', 'oxid', 'lead', 'permanat', 'damag', 'use', 'solut', 'equal', 'quantiti', 'vinegar', 'lemon', 'juic', 'salt', 'dilut', 'water', 'time', 'use', 'regular', 'avoid', 'scratchi', 'cleaner', 'like', 'steel', 'wool', 'simpl', 'soft', 'clean', 'liquid', 'soap', 'base', 'hot', 'water', 'soft', 'wash', 'cloth', 'best', 'use', 'specif', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set', 'copper', 'general', 'brand', 'dungri', 'india', 'craft', 'number', 'glass', 'model', 'number', 'ducjug', 'ducgl', 'type', 'jug', 'glass', 'set', 'glass', 'shape', 'tumbler', 'materi', 'copper', 'capac', 'per', 'glass', 'jug', 'capac', 'color', 'gold', 'dimen', 'jug', 'height', 'glass', 'diamet', 'jug', 'depth', 'dimen', 'glass', 'dia', 'height', 'capac', 'weight', 'gram', 'box', 'jug', 'glass', 'set', 'addit', 'featur', 'microwav', 'safe', 'care', 'instruct', 'better', 'wash', 'result', 'wash', 'pitambari', 'clean', 'power', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set']",5.0,Kitchen & Dining
38,"['key', 'featur', 'bft', 'led', 'pack', 'bft', 'led', 'white', 'price', 'introduc', 'new', 'technolog', 'led', 'light', 'led', 'filament', 'suit', 'chand', 'tabl', 'lamp', 'light', 'fixtur', 'general', 'spread', 'light', 'degr', 'specif', 'bft', 'led', 'white', 'general', 'brand', 'bft', 'model', 'number', 'bftcw', 'bodi', 'design', 'featur', 'materi', 'glass', 'base', 'light', 'featur', 'light', 'color', 'white', 'type', 'led', 'lumen', 'power', 'featur', 'power', 'consumpt', 'box', 'sale', 'packag', 'pack']","['bft', 'led', 'bulb']","['key', 'featur', 'bft', 'led', 'pack', 'bft', 'led', 'white', 'price', 'introduc', 'new', 'technolog', 'led', 'light', 'led', 'filament', 'suit', 'chand', 'tabl', 'lamp', 'light', 'fixtur', 'general', 'spread', 'light', 'degr', 'specif', 'bft', 'led', 'white', 'general', 'brand', 'bft', 'model', 'number', 'bftcw', 'bodi', 'design', 'featur', 'materi', 'glass', 'base', 'light', 'featur', 'light', 'color', 'white', 'type', 'led', 'lumen', 'power', 'featur', 'power', 'consumpt', 'box', 'sale', 'packag', 'pack', 'bft', 'led', 'bulb']",5.0,Kitchen & Dining
39,"['key', 'featur', 'jmd', 'print', 'cushion', 'cover', 'print', 'xcm', 'size', 'made', 'cotton', 'specif', 'jmd', 'print', 'cushion', 'cover', 'pack', 'multicolor', 'general', 'brand', 'jmd', 'suitabl', 'cushion', 'design', 'code', 'type', 'squar', 'materi', 'cotton', 'style', 'code', 'pattern', 'print', 'color', 'multicolor', 'dimen', 'height', 'inch', 'inch', 'addit', 'featur', 'rever', 'box', 'number', 'content', 'sale', 'packag', 'pack', 'sale', 'packag', 'cushion', 'pillow', 'cover']","['jmd', 'print', 'cushion', 'cover']","['key', 'featur', 'jmd', 'print', 'cushion', 'cover', 'print', 'xcm', 'size', 'made', 'cotton', 'specif', 'jmd', 'print', 'cushion', 'cover', 'pack', 'multicolor', 'general', 'brand', 'jmd', 'suitabl', 'cushion', 'design', 'code', 'type', 'squar', 'materi', 'cotton', 'style', 'code', 'pattern', 'print', 'color', 'multicolor', 'dimen', 'height', 'inch', 'inch', 'addit', 'featur', 'rever', 'box', 'number', 'content', 'sale', 'packag', 'pack', 'sale', 'packag', 'cushion', 'pillow', 'cover', 'jmd', 'print', 'cushion', 'cover']",4.0,Home Furnishing
40,"['key', 'featur', 'mom', 'kid', 'babi', 'girl', 'print', 'green', 'top', 'pyjama', 'set', 'fabric', 'cotton', 'brand', 'color', 'green', 'mom', 'kid', 'babi', 'girl', 'print', 'green', 'top', 'pyjama', 'set', 'price', 'girl', 'pyjama', 'set', 'specif', 'mom', 'kid', 'babi', 'girl', 'print', 'green', 'top', 'pyjama', 'set', 'general', 'detail', 'pattern', 'print', 'ideal', 'babi', 'girl', 'night', 'suit', 'detail', 'fabric', 'cotton', 'type', 'top', 'pyjama', 'set', 'neck', 'round', 'neck', 'box', 'top', 'pyjama', 'set']","['mom', 'kid', 'babi', 'girl', 'print', 'green', 'top', 'pyjama', 'set']","['key', 'featur', 'mom', 'kid', 'babi', 'girl', 'print', 'green', 'top', 'pyjama', 'set', 'fabric', 'cotton', 'brand', 'color', 'green', 'mom', 'kid', 'babi', 'girl', 'print', 'green', 'top', 'pyjama', 'set', 'price', 'girl', 'pyjama', 'set', 'specif', 'mom', 'kid', 'babi', 'girl', 'print', 'green', 'top', 'pyjama', 'set', 'general', 'detail', 'pattern', 'print', 'ideal', 'babi', 'girl', 'night', 'suit', 'detail', 'fabric', 'cotton', 'type', 'top', 'pyjama', 'set', 'neck', 'round', 'neck', 'box', 'top', 'pyjama', 'set', 'mom', 'kid', 'babi', 'girl', 'print', 'green', 'top', 'pyjama', 'set']",0.0,Baby Care
